Blank1,Blank2,Cab Number,Lat,Long,All counties,Fibre Services Live,Fibre Build Commenced,Fibre Services Planned,cab message
,,SAN1_047,53.397845,-6.227455,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_048,53.405396,-6.248992,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_049,53.398532,-6.275107,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_050,53.394298,-6.26459,,2,,,Fibre Build commenced - completion work is in progress
,,SAN1_051,53.401176,-6.261792,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_052,53.395702,-6.262406,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_054,53.388431,-6.256254,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_061,53.389133,-6.265229,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_062,53.399374,-6.256331,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_063,53.39691,-6.258368,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_065,53.388996,-6.251783,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_066,53.400035,-6.276979,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_067,53.39665,-6.27538,,2,,,Fibre Build commenced - completion work is in progress
,,SAN1_068,53.398494,-6.273157,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_069,53.398233,-6.269935,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_070,53.397976,-6.266213,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_071,53.391563,-6.249026,,2,,,Fibre Build commenced - completion work is in progress
,,SAN1_072,53.394724,-6.264791,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_073,53.401025,-6.264033,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_074,53.39987723,-6.264103783,,2,,,Fibre Build commenced - completion work is in progress
,,SAN1_103,53.392933,-6.270116,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_104,53.392245,-6.26679,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_105,53.403171,-6.272459,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_106,53.400976,-6.256938,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_107,53.40096,-6.256989,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_108,53.405782,-6.250149,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_109,53.40633,-6.250448,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_111,53.394219,-6.263644,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_113,53.403904,-6.240887,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_114,53.402006,-6.258758,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_117,53.404016,-6.263288,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_118,53.402222,-6.260559,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_119,53.40807,-6.239811,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_120,53.388679,-6.257266,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_121,53.402948,-6.273429,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_123,53.396851,-6.263542,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_124,53.392386,-6.256215,,3,,,Fibre Broadband Cabinet is Live 
,,SAN1_125,53.404683,-6.25299,,2,,,Fibre Build commenced - completion work is in progress
,,SAN1_126,53.394411,-6.256495,,1,,,Fibre Broadband Cabinet is planned for this location
,,SAN1_E01,53.397987,-6.250094,,2,,,Fibre Build commenced - completion work is in progress
,,SAP1_002,52.697317,-8.902466,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_003,52.705664,-8.894611,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_004,52.70687,-8.897368,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_005,52.705391,-8.900074,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_006,52.699932,-8.902224,,2,,,Fibre Build commenced - completion work is in progress
,,SAP1_007,52.70801,-8.899279,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_008,52.706639,-8.892962,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_009,52.7055,-8.894603,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_011,52.701091,-8.896446,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_012,52.703089,-8.902637,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_014,52.697883,-8.900546,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_015,52.692016,-8.919651,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_016,52.713134,-8.891468,,3,,,Fibre Broadband Cabinet is Live 
,,SAP1_E01,52.69002005,-8.915122693,,1,,,Fibre Broadband Cabinet is planned for this location
,,SBE1_001,52.743635,-8.777243,,3,,,Fibre Broadband Cabinet is Live 
,,SBE1_002,52.743573,-8.781026,,3,,,Fibre Broadband Cabinet is Live 
,,SBE1_003,52.737531,-8.776889,,3,,,Fibre Broadband Cabinet is Live 
,,SBE1_004,52.744473,-8.772534,,3,,,Fibre Broadband Cabinet is Live 
,,SBE1_005,52.719984,-8.814019,,3,,,Fibre Broadband Cabinet is Live 
,,SBE1_006,52.741996,-8.7706,,1,,,Fibre Broadband Cabinet is planned for this location
,,SBE1_009,52.741685,-8.774306,,3,,,Fibre Broadband Cabinet is Live 
,,SBE1_E01,52.740741,-8.777052,,1,,,Fibre Broadband Cabinet is planned for this location
,,SBY1_001,53.028196,-7.134149,,1,,,Fibre Broadband Cabinet is planned for this location
,,SBY1_E01,53.016395,-7.151103,,1,,,Fibre Broadband Cabinet is planned for this location
,,SCK1_001,54.018291,-6.862006,,1,,,Fibre Broadband Cabinet is planned for this location
,,SCK1_E01,53.992055,-6.901009,,1,,,Fibre Broadband Cabinet is planned for this location
,,SFN1_001,53.323646,-6.606135,,1,,,Fibre Broadband Cabinet is planned for this location
,,SFN1_002,53.302809,-6.618666,,1,,,Fibre Broadband Cabinet is planned for this location
,,SFN1_003,53.315492,-6.613917,,1,,,Fibre Broadband Cabinet is planned for this location
,,SFN1_004,53.31369,-6.607418,,1,,,Fibre Broadband Cabinet is planned for this location
,,SFN1_E01,53.312122,-6.609122,,1,,,Fibre Broadband Cabinet is planned for this location
,,SGH1_001,52.755238,-6.539477,,1,,,Fibre Broadband Cabinet is planned for this location
,,SGH1_E01,52.753742,-6.531789,,1,,,Fibre Broadband Cabinet is planned for this location
,,SGN1_E01,52.57306,-9.101189,,1,,,Fibre Broadband Cabinet is planned for this location
,,SGO1_031,54.267906,-8.462992,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_032,54.278744,-8.456107,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_033,54.278013,-8.474537,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_034,54.279879,-8.475408,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_035,54.285091,-8.468077,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_036,54.315698,-8.478879,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_038,54.292532,-8.440611,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_039,54.27628,-8.458037,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_040,54.279883,-8.475354,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_041,54.279661,-8.458754,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_042,54.265702,-8.452905,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_043,54.268822,-8.471325,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_045,54.27808,-8.449808,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_055,54.267867,-8.463082,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_056,54.266021,-8.46409,,2,,,Fibre Build commenced - completion work is in progress
,,SGO1_057,54.273123,-8.465152,,2,,,Fibre Build commenced - completion work is in progress
,,SGO1_058,54.271266,-8.466927,,2,,,Fibre Build commenced - completion work is in progress
,,SGO1_059,54.27786801,-8.474094,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_060,54.279652,-8.472656,,3,,,Fibre Broadband Cabinet is Live 
,,SGO1_061,54.272507,-8.430271,,2,,,Fibre Build commenced - completion work is in progress
,,SGO1_E01,54.272711,-8.47544,,1,,,Fibre Broadband Cabinet is planned for this location
,,SHE1_E01,53.518554,-9.085885,,1,,,Fibre Broadband Cabinet is planned for this location
,,SHN1_005,52.711824,-8.915843,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_007,52.71966,-8.862017,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_011,52.717088,-8.853826,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_012,52.711817,-8.868125,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_013,52.707614,-8.865576,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_014,52.707728,-8.866011,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_015,52.705329,-8.888898,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_016,52.706045,-8.872141,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_017,52.704734,-8.88571,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_018,52.708726,-8.88652,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_019,52.716765,-8.87352,,1,,,Fibre Broadband Cabinet is planned for this location
,,SHN1_020,52.702232,-8.898572,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_021,52.719,-8.875268,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_022,52.718938,-8.872198,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_023,52.708401,-8.865418,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_024,52.712271,-8.868008,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_025,52.716519,-8.855625,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_026,52.708256,-8.876598,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_027,52.705305,-8.865441,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_031,52.707189,-8.88155,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_032,52.714549,-8.862562,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_033,52.717191,-8.910939,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_034,52.717377,-8.875283,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_035,52.717488,-8.873923,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_036,52.716729,-8.873489,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_040,52.720178,-8.865358,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_041,52.710672,-8.878101,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_043,52.709666,-8.878594,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_044,52.708761,-8.878643,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_045,52.708829,-8.893557,,3,,,Fibre Broadband Cabinet is Live 
,,SHN1_E01,52.70917,-8.87759,,2,,,Fibre Build commenced - completion work is in progress
,,SHP1_001,53.332415,-6.266823,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_002,53.331789,-6.262714,,2,,,Fibre Build commenced - completion work is in progress
,,SHP1_003,53.339299,-6.269118,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_004,53.342279,-6.269215,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_005,53.335509,-6.264874,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_006,53.336532,-6.26456,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_007,53.341173,-6.268645,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_008,53.339376,-6.264477,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_009,53.340715,-6.267082,,1,,,Fibre Broadband Cabinet is planned for this location
,,SHP1_010,53.340751,-6.267122,,2,,,Fibre Broadband Cabinet is expected to go Live on 17/12/14
,,SHP1_011,53.333917,-6.268396,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_012,53.335115,-6.266797,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_013,53.336321,-6.268821,,1,,,Fibre Broadband Cabinet is planned for this location
,,SHP1_014,53.33746,-6.264358,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_015,53.337712,-6.265444,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_016,53.332526,-6.260544,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_017,53.332872,-6.260629,,2,,,Fibre Broadband Cabinet is expected to go Live on 15/10/14
,,SHP1_018,53.334113,-6.261973,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_019,53.336121,-6.263015,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_043,53.331768,-6.262764,,2,,,Fibre Build commenced - completion work is in progress
,,SHP1_050,53.332424,-6.267246,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_051,53.335101,-6.267046,,3,,,Fibre Broadband Cabinet is Live 
,,SHP1_052,53.336287,-6.268813,,1,,,Fibre Broadband Cabinet is planned for this location
,,SHP1_E01,53.341264,-6.266941,,1,,,Fibre Broadband Cabinet is planned for this location
,,SHR1_E01,52.985182,-7.934628,,1,,,Fibre Broadband Cabinet is planned for this location
,,SKB1_001,51.553724,-9.262452,,3,,,Fibre Broadband Cabinet is Live 
,,SKB1_003,51.542578,-9.268001,,3,,,Fibre Broadband Cabinet is Live 
,,SKB1_004,51.550359,-9.271882,,3,,,Fibre Broadband Cabinet is Live 
,,SKB1_007,51.546374,-9.264436,,3,,,Fibre Broadband Cabinet is Live 
,,SKB1_008,51.550025,-9.257562,,3,,,Fibre Broadband Cabinet is Live 
,,SKB1_009,51.552999,-9.270983,,3,,,Fibre Broadband Cabinet is Live 
,,SKB1_E01,51.5490139,-9.261290599,,1,,,Fibre Broadband Cabinet is planned for this location
,,SKL1_001,53.231517,-6.123774,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_002,53.234292,-6.121285,,2,,,Fibre Build commenced - completion work is in progress
,,SKL1_003,53.234614,-6.130399,,1,,,Fibre Broadband Cabinet is planned for this location
,,SKL1_004,53.244973,-6.135602,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_005,53.240651,-6.129865,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_006,53.228624,-6.12386,,2,,,Fibre Build commenced - completion work is in progress
,,SKL1_008,53.248993,-6.135212,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_009,53.249119,-6.134492,,2,,,Fibre Build commenced - completion work is in progress
,,SKL1_011,53.236556,-6.122574,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_013,53.210526,-6.117249,,2,,,Fibre Build commenced - completion work is in progress
,,SKL1_014,53.228643,-6.123817,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_015,53.238915,-6.127918,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_017,53.247256,-6.123235,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_018,53.252229,-6.123686,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_019,53.251432,-6.131866,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_020,53.25203,-6.126258,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_021,53.246047,-6.128793,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_022,53.246433,-6.118645,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_023,53.249017,-6.116396,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_024,53.237236,-6.121682,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_025,53.22779,-6.135243,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_026,53.210246,-6.120812,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_027,53.21047,-6.122195,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_028,53.249866,-6.141013,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_029,53.235898,-6.126398,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_030,53.246967,-6.143313,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_032,53.246614,-6.144712,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_033,53.251117,-6.123359,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_034,53.226924,-6.124883,,1,,,Fibre Broadband Cabinet is planned for this location
,,SKL1_036,53.252033,-6.126199,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_040,53.24794,-6.147539,,2,,,Fibre Build commenced - completion work is in progress
,,SKL1_041,53.210996,-6.115753,,2,,,Fibre Build commenced - completion work is in progress
,,SKL1_042,53.247193,-6.123282,,3,,,Fibre Broadband Cabinet is Live 
,,SKL1_043,53.230541,-6.118973,,1,,,Fibre Broadband Cabinet is planned for this location
,,SKL1_044,53.211895,-6.113426,,1,,,Fibre Broadband Cabinet is planned for this location
,,SKL1_E01,53.230585,-6.124856,,1,,,Fibre Broadband Cabinet is planned for this location
,,SKN1_001,53.766028,-8.054843,,1,,,Fibre Broadband Cabinet is planned for this location
,,SKN1_E01,53.780674,-8.102864,,1,,,Fibre Broadband Cabinet is planned for this location
,,SKS1_001,53.580744,-6.106696,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_002,53.571386,-6.116196,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_003,53.575837,-6.113902,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_004,53.546971,-6.09121,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_005,53.569826,-6.101804,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_006,53.574749,-6.104048,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_007,53.576237,-6.119684,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_008,53.581437,-6.11918,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_009,53.5697,-6.104677,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_011,53.580785,-6.126681,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_012,53.579735,-6.159138,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_013,53.579461,-6.121023,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_014,53.582593,-6.129483,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_015,53.581195,-6.133623,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_016,53.580693,-6.115681,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_017,53.583079,-6.136903,,3,,,Fibre Broadband Cabinet is Live 
,,SKS1_E01,53.574961,-6.112953,,2,,,Fibre Build commenced - completion work is in progress
,,SLA1_001,53.266257,-9.063893,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_002,53.26322,-9.106333,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_003,53.260594,-9.101278,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_004,53.266875,-9.088842,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_005,53.288697,-9.074251,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_006,53.279355,-9.077749,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_007,53.271647,-9.090227,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_008,53.280227,-9.070216,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_009,53.262005,-9.076011,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_010,53.273842,-9.081014,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_011,53.288297,-9.07979,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_012,53.274368,-9.08894,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_013,53.276515,-9.083206,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_017,53.264487,-9.113262,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_019,53.267776,-9.065691,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_020,53.2653,-9.067339,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_021,53.296809,-9.094582,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_022,53.267542,-9.062481,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_023,53.270077,-9.088462,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_024,53.269981,-9.058843,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_025,53.279897,-9.071375,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_026,53.269377,-9.065921,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_027,53.277074,-9.092675,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_028,53.258892,-9.080193,,1,,,Fibre Broadband Cabinet is planned for this location
,,SLA1_030,53.280076,-9.0646,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_031,53.274339,-9.064776,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_032,53.290504,-9.074352,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_033,53.258292,-9.092742,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_034,53.257733,-9.090905,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_035,53.264946,-9.061984,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_036,53.265043,-9.077324,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_037,53.264754,-9.082285,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_038,53.263393,-9.070541,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_039,53.271221,-9.060198,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_040,53.259487,-9.075744,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_041,53.261465,-9.079465,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_042,53.268124,-9.057243,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_043,53.259935,-9.081349,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_044,53.270237,-9.084799,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_045,53.279492,-9.086949,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_046,53.273449,-9.064392,,2,,,Fibre Build commenced - completion work is in progress
,,SLA1_047,53.274427,-9.081466,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_048,53.286061,-9.068021,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_049,53.275656,-9.074101,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_050,53.273523,-9.070871,,2,,,Fibre Build commenced - completion work is in progress
,,SLA1_051,53.273639,-9.07844,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_052,53.268173,-9.083643,,3,,,Fibre Broadband Cabinet is Live 
,,SLA1_053,53.268932,-9.066707,,2,,,Fibre Build commenced - completion work is in progress
,,SLA1_054,53.267553,-9.060271,,2,,,Fibre Build commenced - completion work is in progress
,,SLA1_057,53.264336,-9.1011,,3,,,Fibre Broadband Cabinet is Live 
,,SLE1_001,53.711814,-6.5657,,1,,,Fibre Broadband Cabinet is planned for this location
,,SLE1_E01,53.709285,-6.548115,,1,,,Fibre Broadband Cabinet is planned for this location
,,SLS1_001,53.249279,-6.664785,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_002,53.236583,-6.666551,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_003,53.243082,-6.670164,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_004,53.25556,-6.667301,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_005,53.250967,-6.667986,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_006,53.245653,-6.665602,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_007,53.249869,-6.659149,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_009,53.247489,-6.661438,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_010,53.246448,-6.664153,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_011,53.243862,-6.666352,,1,,,Fibre Broadband Cabinet is planned for this location
,,SLS1_012,53.246614,-6.662567,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_040,53.253188,-6.666509,,3,,,Fibre Broadband Cabinet is Live 
,,SLS1_044,53.247711,-6.668042,,3,,,Fibre Broadband Cabinet is Live 
,,SML1_001,53.478346,-6.718535,,1,,,Fibre Broadband Cabinet is planned for this location
,,SML1_E01,53.481705,-6.733172,,1,,,Fibre Broadband Cabinet is planned for this location
,,SND1_002,53.235822,-6.193472,,3,,,Fibre Broadband Cabinet is Live 
,,SND1_003,53.239626,-6.196078,,2,,,Fibre Build commenced - completion work is in progress
,,SND1_004,53.253413,-6.214738,,3,,,Fibre Broadband Cabinet is Live 
,,SND1_005,53.265783,-6.229095,,1,,,Fibre Broadband Cabinet is planned for this location
,,SND1_006,53.267729,-6.221609,,3,,,Fibre Broadband Cabinet is Live 
,,SND1_015,53.269583,-6.241917,,1,,,Fibre Broadband Cabinet is planned for this location
,,SND1_017,53.27135,-6.234859,,3,,,Fibre Broadband Cabinet is Live 
